id,school,state,year,applied,admitted
211090,Williamsport High School,Maryland,2018-19,13,<10
211090,Williamsport High School,Maryland,2019-20,15,<10
211090,Williamsport High School,Maryland,2020-21,20,12
211090,Williamsport High School,Maryland,2021-22,12,<10
211090,Williamsport High School,Maryland,2022-23,12,<10
210839,Winston Churchill High School,Maryland,2013-14,289,179
210839,Winston Churchill High School,Maryland,2014-15,346,224
210839,Winston Churchill High School,Maryland,2015-16,283,163
210839,Winston Churchill High School,Maryland,2016-17,352,238
210839,Winston Churchill High School,Maryland,2017-18,332,196
210839,Winston Churchill High School,Maryland,2018-19,342,225
210839,Winston Churchill High School,Maryland,2019-20,382,240
210839,Winston Churchill High School,Maryland,2020-21,423,280
210839,Winston Churchill High School,Maryland,2021-22,437,311
210839,Winston Churchill High School,Maryland,2022-23,470,349
211081,Winters Mill High School,Maryland,2013-14,31,14
211081,Winters Mill High School,Maryland,2014-15,34,16
211081,Winters Mill High School,Maryland,2015-16,22,<10
211081,Winters Mill High School,Maryland,2016-17,42,17
211081,Winters Mill High School,Maryland,2017-18,25,11
211081,Winters Mill High School,Maryland,2018-19,40,19
211081,Winters Mill High School,Maryland,2019-20,24,<10
211081,Winters Mill High School,Maryland,2020-21,20,12
211081,Winters Mill High School,Maryland,2021-22,39,19
211081,Winters Mill High School,Maryland,2022-23,34,16
210225,Woodlawn High School,Maryland,2013-14,11,<10
210225,Woodlawn High School,Maryland,2014-15,NA,NA
210225,Woodlawn High School,Maryland,2015-16,11,<10
210225,Woodlawn High School,Maryland,2016-17,NA,NA
210225,Woodlawn High School,Maryland,2017-18,NA,NA
210225,Woodlawn High School,Maryland,2018-19,NA,NA
210225,Woodlawn High School,Maryland,2019-20,NA,NA
210225,Woodlawn High School,Maryland,2020-21,12,<10
210225,Woodlawn High School,Maryland,2021-22,29,<10
210225,Woodlawn High School,Maryland,2022-23,38,<10
210248,Worcester Preparatory School,Maryland,2013-14,NA,NA
210248,Worcester Preparatory School,Maryland,2014-15,11,<10
210248,Worcester Preparatory School,Maryland,2015-16,13,<10
210248,Worcester Preparatory School,Maryland,2016-17,NA,NA
210248,Worcester Preparatory School,Maryland,2017-18,11,<10
210248,Worcester Preparatory School,Maryland,2018-19,12,<10
210248,Worcester Preparatory School,Maryland,2019-20,16,10
210248,Worcester Preparatory School,Maryland,2020-21,13,<10
210248,Worcester Preparatory School,Maryland,2021-22,23,17
210248,Worcester Preparatory School,Maryland,2022-23,25,14
210966,Yeshiva Of Greater Washington,Maryland,2013-14,12,<10
210966,Yeshiva Of Greater Washington,Maryland,2014-15,16,10
210966,Yeshiva Of Greater Washington,Maryland,2015-16,NA,NA
210966,Yeshiva Of Greater Washington,Maryland,2016-17,14,<10
210966,Yeshiva Of Greater Washington,Maryland,2017-18,15,13
210966,Yeshiva Of Greater Washington,Maryland,2018-19,15,10
210966,Yeshiva Of Greater Washington,Maryland,2019-20,NA,NA
210966,Yeshiva Of Greater Washington,Maryland,2020-21,12,<10
210966,Yeshiva Of Greater Washington,Maryland,2021-22,22,15
210966,Yeshiva Of Greater Washington,Maryland,2022-23,18,11
